Country,year,fdi,taid,usaid,odagni,inf,trade,corrup,gexp,nexp,tgdp,infgdp,gdpg,gdppc,gdppcg,dsavgdp,gnig,gnipc,gnipcg,savgni,savgdp,ylit,adlit,primcomp,primenrol,primexp,geducspend,educspend,morrateu5,morrateneo,malwu5,hexp,incl10,inl20,pov2,pov125,povg2,povg125,gini,povgnline,povnline,cemp,yunem,unem,morinf,lifexp,pop,taidpc,usaidpc,gdp,taidgdp,usaidgdp,popg,eap,eca,lac,mena,sa,SSA,popg
1,1990,-3.263096398,217140000,1000000,3.235521805,.,.,.,34.49810394,82.01593424,59.84097626,10.85862391,-0.3,1547.232021,-3.02757037,29.69734228,.,.,.,11.24698878,9.004142134,.,.,.,.,.,.,.,212.8,51.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,126.1,41.13834146,10333844,21.01250996,0.096769411,15988854338,0.01358071,6.25E-05,.,0,0,0,0,0,1,.
1,1991,5.449514579,214560000,10000000,2.811680509,83.60833333,.,.,45.26272011,96.78989177,57.3164504,165.3995808,-1.2,1482.905559,-4.157518802,16.15758354,.,.,.,-3.457542158,-2.794277452,.,.,34.18909,.,.,.,.,212.1,51.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,125.7,41.20634146,10652727,20.14132156,0.938726769,15796988086,0.013582336,0.000633032,0.03085812,0,0,0,0,0,1,0.03085812
1,1992,4.982459847,253840000,3000000,9.787297224,299.0605002,.,.,41.8807057,101.9387222,139.5213892,252.7404965,-6.9,1336.66449,-9.861792498,1.6789684,.,.,.,-58.95110456,-35.80860152,.,.,.,.,.,.,.,211.3,51.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,125.3,41.31302439,11002758,23.07057921,0.27265891,14706995908,0.017259813,0.000203985,0.032858347,0,0,0,0,0,1,0.032858347
1,1993,5.71552893,196010000,14000000,8.933327925,1379.414274,.,.,41.54094785,101.2549853,109.0577549,1253.280568,-24.7,973.814281,-27.14594511,9.938315291,.,.,.,-41.82998443,-25.63679014,.,.,.,.,.,.,.,210.5,51.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,124.9,41.47819512,11372156,17.23595772,1.231077027,11074367919,0.01769943,0.001264181,0.033573219,0,0,0,0,0,1,0.033573219
1,1994,4.195018198,279440000,34000000,23.0094864,948.8111888,.,.,40.09460134,90.4924852,161.2079103,2124.607237,3.5,976.0324576,0.227782304,26.10255448,.,.,.,-41.78334709,-19.99820569,.,.,.,.,.,.,.,210.1,51.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,124.7,41.7162439,11743432,23.7954288,2.895235396,11461970796,0.024379752,0.002966331,0.032647811,0,0,0,0,0,1,0.032647811
1,1995,9.374416905,313290000,31000000,11.29257996,2671.792072,.,.,.,.,.,1895.206493,10.4,1045.358607,7.102852849,.,.,.,.,.,.,.,.,.,.,.,.,.,209.5,51.4,.,5.056805783,.,.,.,.,.,.,.,.,.,.,.,.,124.3,42.05146341,12104952,25.88114352,2.560935392,12654015759,0.024758148,0.002449815,0.030784868,0,0,0,0,0,1,0.030784868
1,1996,2.398993967,388900000,25000000,7.808384456,4145.107647,.,.,.,86.66555237,152.110063,5399.526172,11.2,1130.045589,8.101237389,48.15647461,.,.,.,98.96041339,77.34214783,.,.,.,.,.,.,.,208.7,51.3,37,3.536302008,.,.,.,.,.,.,.,.,.,.,.,.,123.9,42.50163415,12451945,31.23206856,2.007718473,14071265524,0.027637884,0.00177667,0.028665376,0,0,0,0,0,1,0.028665376
1,1997,5.382318076,297330000,22000000,5.54975034,219.1767212,.,.,.,100.6898691,137.6737412,94.319571,7.9,1186.962314,5.036675105,24.86998042,.,.,.,11.56253215,9.661007216,.,.,.,.,.,.,.,207.5,51.2,.,4.750836884,.,.,.,.,.,.,.,.,.,.,.,.,123.2,43.06212195,12791388,23.24454547,1.719907175,15182895500,0.019583221,0.001448999,0.027260239,0,0,0,0,0,1,0.027260239
1,1998,17.28413919,279890000,28760000,6.410228014,107.2848215,.,.,.,116.4212243,129.8674978,35.31682521,6.804762114,1234.329483,3.990621111,19.23964706,.,.,.,3.378177817,2.741435185,.,.,.,53.56896,.,6.35088,2.59149,206.4,51,.,4.973936664,.,.,.,.,.,.,.,.,.,.,.,.,122.6,43.71426829,13137542,21.30459412,2.189146189,16216055421,0.017260054,0.001773551,0.027061489,0,0,0,0,0,1,0.027061489
1,1999,40.16725096,304740000,48100000,8.21710756,248.1959024,.,.,.,106.4007987,178.9937854,556.9392569,3.239799671,1239.131001,0.388998122,22.49877534,.,.,.,0.072461179,0.055541996,.,.,.,.,.,6.35088,2.59149,205,50.9,.,5.676836885,.,.,.,.,.,.,.,.,.,.,.,.,121.8,44.439,13510616,22.55559628,3.560163356,16741423131,0.018202754,0.002873113,0.02839755,0,0,0,0,0,1,0.02839755
1,2000,9.62386631,234520000,37310000,4.057188179,324.9968716,.,.,42.50581384,73.19986285,152.4556526,418.2329539,3.012076175,1238.475709,-0.052883242,39.55516456,.,798.6125375,.,26.2847456,21.44548902,.,.,.,.,.,.,2.60753,203.4,50.7,.,2.881246869,0.6,2,70.21,54.31,42.35,29.94,58.64,.,.,.,.,.,120.9,45.20478049,13924930,16.84173637,2.679367149,17245687549,0.013598762,0.002163439,0.030665811,0,0,0,0,0,1,0.030665811
1,2001,24.00907534,240930000,33950000,3.833585923,152.5610225,.,.,25.15463274,99.55752407,150.3355064,106.3224924,4.220965148,1249.445145,0.88572079,13.89339467,12.8245296,872.1963522,9.213956857,-3.104037717,-2.561808542,72.19449,67.40542,.,.,.,.,.,201.3,50.4,.,4.877852816,.,.,.,.,.,.,.,.,.,30.1,.,.,119.8,45.97314634,14385283,16.74836706,2.360050894,17973622010,0.013404644,0.001888879,0.033059628,0,0,0,0,0,1,0.033059628
1,2002,13.37958471,348780000,105610000,4.226054868,108.8974361,.,.,26.85244937,88.37702226,124.960903,142.4781908,13.82179252,1374.251641,9.988953604,23.16212523,19.94038811,1010.888755,15.9015114,11.89386623,10.33814542,.,.,.,.,.,.,.,199.6,50.2,.,3.736061655,.,.,.,.,.,.,.,.,.,.,.,.,118.9,46.71173171,14886574,23.4291651,7.094311962,20457898753,0.017048672,0.005162309,0.03484749,0,0,0,0,0,1,0.03484749
1,2003,24.70022072,439780000,152910000,4.037110319,98.2237177,.,.,27.6595786,93.60061545,130.4572691,84.88647481,5.24756962,1396.234778,1.599644219,18.90051505,7.207231918,1046.182761,3.49138379,8.459160401,7.429867872,.,.,.,.,.,.,.,197.6,50,.,4.101075277,.,.,.,.,.,.,.,.,.,.,.,.,117.8,47.39317073,15421075,28.51811563,9.915651146,21531441233,0.020425015,0.007101708,0.035904903,0,0,0,0,0,1,0.035904903
1,2004,7.378656698,1092640000,121290000,6.6185878,43.54194725,.,.,19.90525439,83.93830134,124.2184831,39.79294244,10.87946505,1494.296347,7.023286486,25.2699905,14.19889531,1153.17873,10.22727322,14.49047101,12.65812391,.,.,.,.,.,.,.,196.4,49.8,.,4.324659339,.,.,.,.,.,.,.,.,.,.,.,.,117.1,48.0035122,15976715,68.38952814,7.591673257,23873946857,0.045767045,0.005080434,0.036031211,0,0,0,0,0,1,0.036031211
1,2005,-4.618016644,318320000,67240000,1.712900239,22.96374444,4,2.5,19.98441967,67.62170691,139.6567822,26.81629389,18.26154849,1706.543616,14.20382707,41.168681,31.36561099,1462.902594,26.85827061,31.48108842,26.9865742,.,.,.,.,.,.,2.7762,194.2,49.5,.,3.545718658,.,.,.,.,.,.,.,.,.,.,.,.,115.9,48.53880488,16544376,19.2403751,4.064220978,28233699240,0.01127447,0.002381551,0.035530521,0,0,0,0,0,1,0.035530521
1,2006,-0.09024962,4240000,32850000,0.459175876,13.30325336,4,2.5,18.4515096,59.13707768,118.8116334,13.04117969,20.7350198,1990.839161,16.65914323,56.23207486,34.50950895,1901.314333,29.96862133,48.10582492,40.99419516,.,.,.,.,.,4.41192,2.85969,191.1,49.1,.,4.203113755,.,.,.,.,.,.,.,.,.,.,.,.,114.3,49.00704878,17122409,0.247628707,1.918538449,34087962369,0.000124384,0.000963683,0.034938338,0,0,0,0,0,1,0.034938338
1,2007,-1.47784705,169380000,39630000,0.468629402,12.24867552,4,2.5,15.27777363,67.11814917,119.9131167,12.61643248,22.59310611,2359.278898,18.50675553,46.39370859,16.20339829,2135.747026,12.33003347,38.26601597,33.45559683,.,.,.,.,.,.,.,187.1,48.6,15.6,3.45079083,.,.,.,.,.,.,.,.,.,.,.,.,112.1,49.43573171,17712824,9.562563259,2.237362038,41789491879,0.004053172,0.000948325,0.034482005,0,0,0,0,0,1,0.034482005
1,2008,1.994546407,261130000,42680000,0.52344192,12.47371341,4,2.5,17.13223348,73.12809484,129.3251407,19.68160897,13.81709896,2597.053731,10.07828424,43.09781769,14.51060763,2365.318722,10.74901162,31.7217342,26.55240312,.,.,46.04698,85.82466,.,.,.,182.6,48,.,3.844909598,.,.,.,.,.,.,.,12.7,36.6,.,.,.,109.7,49.84739024,18314441,14.25814744,2.330401458,47563587328,0.005490124,0.000897325,0.033965053,0,0,0,0,0,1,0.033965053
1,2009,2.921218115,172670000,41500000,0.347622711,13.73145114,4,2.5,17.50470654,100.341589,110.4521399,-7.418838444,2.412911615,2573.686027,-0.899777435,14.89632964,-13.54501714,1978.78958,-16.34152464,5.900966478,5.367626453,.,.,45.5211,86.22913,.,.,.,177.9,47.4,.,5.814111222,2.18,5.4,67.42,43.37,31.47,16.45,42.66,.,.,.,.,.,107.1,50.25102439,18926650,9.123114761,2.192675407,48711254651,0.003544766,0.000851959,0.033427665,0,0,0,0,0,1,0.033427665
1,2010,-3.913151648,175870000,54820000,0.320636324,14.4705412,4,2.5,17.58459853,80.53686153,105.363073,22.39392353,3.407643628,2576.64541,0.114986138,32.1313511,15.24130582,2207.772072,11.57184643,24.07774644,21.69196325,.,.,46.75689,85.62074,.,8.52119,3.47644,173.1,46.7,.,3.380674598,.,.,.,.,.,.,.,.,.,.,.,.,104.6,50.65417073,19549124,8.996311037,2.804217724,50371160616,0.003491482,0.001088321,0.032888757,0,0,0,0,0,1,0.032888757
1,2011,-2.904236556,147820000,66540000,0.217244594,13.46701535,3.5,2.5,19.51049399,78.32999414,108.2839439,24.16717201,3.91856683,2593.84129,0.66737472,33.08048857,10.58440022,2365.06835,7.124661114,22.81582856,20.16833514,73.03646,70.36242,.,85.66859,.,.,.,168.5,46.1,.,3.494169454,.,.,.,.,.,.,.,.,.,.,.,.,102.2,51.05931707,20180490,7.324896472,3.297244021,52344988209,0.002823957,0.001271182,0.032296383,0,0,0,0,0,1,0.032296383
1,2012,-6.043043383,.,.,.,10.29349433,3.5,2.5,20.30932395,82.09028881,102.2858487,4.299754444,6.830623688,2685.834165,3.546588428,29.61361728,2.96857341,2360.41531,-0.196740187,19.98435501,17.96495466,.,.,.,.,.,.,.,163.5,45.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,99.5,.,20820525,.,.,55920477373,.,.,0.031715533,0,0,0,0,0,1,0.031715533
2,1990,3.182544924,170140000,5000000,13.89252789,.,.,.,17.56947322,107.3575761,45.72018214,2.176596931,8.976134355,457.9400053,5.380160366,6.702780295,9.563395351,448.8829121,5.948043034,9.884723396,9.688373731,.,.,18.65396,39.26195,.,.,.,180.7,41.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108.6,53.42,5001271,34.01935228,0.999745865,2290282068,0.074287793,0.002183137,.,0,0,0,0,0,1,.
2,1991,6.080271266,177280000,3000000,13.58459002,.,.,.,16.18161489,109.3397447,51.34471685,0.756620138,4.225799424,460.5987998,0.58059886,5.138299977,4.661442784,453.3762569,1.001005999,10.92617092,10.75654137,.,.,21.21468,.,.,.,.,175.4,40.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,105.8,53.93570732,5182525,34.20726383,0.578868409,2387064795,0.074266941,0.001256774,0.036241587,0,0,0,0,0,1,0.036241587
2,1992,4.5756522,208100000,16000000,16.45638338,.,.,.,15.75274587,110.2624497,56.74074581,3.02513449,2.957710813,456.9661573,-0.788678231,3.358659035,0.863002003,440.649235,-2.807165512,9.929243713,9.575207104,39.87661,27.24525,21.47605,48.81304,.,.,.,170,39.9,.,.,.,.,.,.,.,.,.,.,.,.,1.700000048,1.5,103,54.32702439,5378226,38.69305604,2.974958657,2457667268,0.084673789,0.006510238,0.037761709,0,0,0,0,0,1,0.037761709
2,1993,0.06171692,187050000,11000000,12.85437532,0.440599215,.,.,15.25465256,110.4530331,55.38179913,2.378321808,5.836172102,465.9450489,1.964892025,5.605103439,7.841448349,457.820539,3.896819191,9.857948095,9.685313355,.,.,23.57146,52.71944,.,.,.,165.2,39.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100.4,54.59497561,5582420,33.50697368,1.970471588,2601100960,0.071911857,0.004228978,0.037966794,0,0,0,0,0,1,0.037966794
2,1994,0.854079554,152800000,16000000,16.37168188,38.53086617,.,.,15.63296152,107.746442,64.40047925,35.03011278,2.020400445,458.5706032,-1.582685706,10.05577269,1.629074721,448.8463826,-1.960190858,14.83216935,14.50608795,.,.,25.4791,53.90425,.,.,.,161,38.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,98.2,54.75007317,5786794,26.40494892,2.764916118,2653653615,0.057580989,0.006029423,0.036610287,0,0,0,0,0,1,0.036610287
2,1995,0.614368335,194100000,11000000,13.1769906,14.46254822,.,.,14.44764694,109.062255,63.80014001,15.09945191,6.045198644,470.1358226,2.522014997,12.35751214,6.189754448,460.7936327,2.661768163,16.22812998,15.89711154,.,.,29.92718,56.23852,.,.,.,158.2,38.5,.,4.692535361,.,.,.,.,.,.,.,.,.,.,.,.,96.7,54.81595122,5985658,32.42751256,1.837726111,2814072248,0.068974775,0.003908926,0.034365142,0,0,0,0,0,1,0.034365142
2,1996,1.504261935,191020000,7000000,12.43102217,4.914239726,.,.,13.51209555,103.5201683,56.51779145,6.907293664,4.324284034,475.3253839,1.103842989,14.03099964,4.368674378,466.0783045,1.146863024,15.54692104,15.24389134,.,.,32.01722,58.42456,.,.,.,156.2,38.2,26.8,4.586628818,.,.,.,.,.,.,.,.,.,.,.,.,95.6,54.83180488,6176318,30.92781168,1.133361333,2935760725,0.065066611,0.002384391,0.031852805,0,0,0,0,0,1,0.031852805
2,1997,1.19099215,180000000,22000000,9.857128215,3.466295906,.,.,13.21297326,104.3593604,58.71162961,3.667509181,5.734688365,487.9689631,2.659984015,14.18549601,6.411527717,481.5387803,3.317141265,16.40349854,16.18785117,.,.,34.38386,61.65973,.,.,.,154.4,38,.,4.311922112,.,.,.,.,.,.,.,.,.,.,.,.,94.6,54.84231707,6361301,28.29609855,3.458412045,3104117453,0.057987497,0.007087361,0.029950368,0,0,0,0,0,1,0.029950368
2,1998,1.545858324,173660000,9530000,8.401923245,5.753314584,.,.,13.11551356,105.4077462,59.59362529,5.231604741,3.961012146,492.9466697,1.020086713,12.74741089,4.764700957,490.2114872,1.801040185,15.88521159,15.79857524,.,.,37.07059,.,.,15.79998,2.74789,152.9,37.8,.,4.385668241,.,.,.,.,.,.,.,.,.,.,.,.,93.8,54.89014634,6546493,26.52718028,1.455741265,3227071923,0.053813489,0.002953141,0.029112284,0,0,0,0,0,1,0.029112284
2,1999,1.577581536,144580000,19580000,8.526328942,0.326722893,.,.,13.03431473,106.0662704,64.19124356,0.436362131,5.341449371,504.3318559,2.309618234,12.2725957,5.254277913,501.1184754,2.224955656,16.08533279,15.98443291,.,.,.,.,.,16.0162,2.83867,150.5,37.4,.,4.586871881,.,.,.,.,.,.,.,.,.,.,.,.,92.5,54.99878049,6740491,21.44947601,2.904832897,3399444336,0.04253048,0.005759765,0.029633882,0,0,0,0,0,1,0.029633882
2,2000,2.532151091,193350000,29720000,10.37386683,4.165404423,.,.,12.56700978,104.302159,55.1900174,4.526052724,4.86166756,512.9552851,1.709872013,14.36340452,4.962342351,510.1762964,1.807520853,18.64394711,18.54626736,.,.,37.26439,.,12.04541,15.52291,3.14591,147.4,37,.,4.338831447,.,.,.,.,.,.,.,.,.,.,.,.,90.8,55.1882439,6949366,27.82268195,4.276649122,3564714018,0.054239975,0.008337275,0.030988099,0,0,0,0,0,1,0.030988099
2,2001,1.754854517,187890000,27430000,11.17864586,3.984295478,.,.,12.24539067,108.5426278,53.2380553,2.660042463,6.248410555,527.8744203,2.908466999,11.13184552,6.256554557,525.0548483,2.916354993,17.2024325,17.1104138,.,.,40.99202,.,13.0549,17.33242,3.46637,143.2,36.5,21.5,4.686627121,.,.,.,.,.,.,.,.,.,.,.,.,88.5,55.4664878,7174911,26.18708441,3.823043937,3787451985,0.04960855,0.007242336,0.032455479,0,0,0,0,0,1,0.032455479
2,2002,0.481117092,167960000,23380000,7.874353982,2.489162355,.,.,12.31890414,108.7378741,53.17653684,2.291925903,4.421114337,533.3831576,1.043569662,9.712604078,4.036121847,528.5781234,0.671029915,14.52582798,14.39147419,45.30962,34.65785,43.03329,.,11.1485,16.64036,3.21089,138,35.7,.,4.274222582,.,.,.,.,.,.,.,.,.,.,0.800000012,0.699999988,85.7,55.81431707,7414744,22.65216439,3.153176967,3954899568,0.042468841,0.005911655,0.033426617,0,0,0,0,0,1,0.033426617
2,2003,1.257483194,247210000,32470000,8.519537924,1.487242461,.,.,12.62458576,110.0839742,52.03573283,1.701131366,3.882508341,535.9535406,0.481901794,10.22074664,3.724426723,530.317119,0.328994997,11.13729714,11.01824579,.,.,47.2277,81.78143,11.19805,16.5903,3.42565,132.3,34.9,.,4.630578583,3,6.99,75.32,47.33,33.5,15.73,38.62,.,.,.,.,.,82.6,56.20807317,7665681,32.2489287,4.235761963,4108448873,0.060171127,0.007903226,0.033842976,0,0,0,0,0,1,0.033842976
2,2004,1.576065142,298770000,27940000,9.810765187,0.873890831,.,.,12.09038448,108.5989772,48.66013619,0.377499518,3.119857108,534.7388229,-0.226646078,12.07393078,3.282153731,529.9479313,-0.069616397,13.5944315,13.47055777,.,.,50.82491,84.87414,12.03486,19.38307,3.91554,126.2,34,.,4.561810206,.,.,.,.,.,.,.,.,.,.,.,.,79.2,56.63317073,7922796,37.71017202,3.526532805,4236626607,0.07052073,0.00659487,0.033541051,0,0,0,0,0,1,0.033541051
2,2005,-0.201590924,245520000,24410000,7.993419629,5.364520858,4.5,3.5,11.99950227,106.9707509,50.11996127,4.423921587,2.865236818,532.6109983,-0.397918498,11.18582355,3.370726517,530.4330231,0.091535741,14.60878985,14.54905098,.,.,.,80.06114,11.42037,17.92615,4.00211,119.9,33,.,4.733672634,.,.,.,.,.,.,.,.,.,.,.,.,75.7,57.06697561,8182362,30.0060056,2.983246158,4358015993,0.056337563,0.005601173,0.032761919,0,0,0,0,0,1,0.032761919
2,2006,-0.262534968,263720000,20270000,8.540383471,3.782176965,4.5,3.5,12.10864935,109.2630322,46.21304292,3.156345664,3.752154475,535.4940387,0.541303207,11.29153984,3.539564783,532.2115257,0.335292596,16.26491022,16.16321172,42.36271,28.70211,.,82.5793,12.67442,18.0321,3.82888,113.9,32.1,20.2,4.750357369,.,.,.,.,.,.,.,.,37.2,74.4,.,.,72.3,57.48687805,8443671,31.23286068,2.400614614,4521535485,0.058325319,0.00448299,0.031935644,0,0,0,0,0,1,0.031935644
2,2007,2.524502733,319970000,25330000,8.629139079,1.298068133,4,3.5,12.26688187,108.8199157,47.90881088,2.521725517,4.62639647,543.2931468,1.456432303,11.83246705,5.085969992,542.3346237,1.902081694,16.57167733,16.5446751,.,.,.,.,.,15.92364,3.50154,108.6,31.2,.,4.545945197,.,.,.,.,.,.,.,9.5,33.3,.,.,.,69.3,57.87387805,8707490,36.74652512,2.908989847,4730719643,0.067636644,0.005354365,0.031244585,0,0,0,0,0,1,0.031244585
2,2008,0.723840518,432670000,34560000,9.686860389,7.947298761,4,3.5,11.84684546,107.7194558,47.28353665,7.185279214,5.018430261,553.6571144,1.907619791,13.00548719,5.010172531,552.6368484,1.899606668,16.55250348,16.52406847,.,.,61.98986,87.62403,12.91997,19.2593,4.08132,104.2,30.5,.,4.188308214,.,.,.,.,.,.,.,.,.,.,.,.,66.9,58.216,8973293,48.21752728,3.851428901,4968127509,0.08708915,0.006956343,0.030525789,0,0,0,0,0,1,0.030525789
2,2009,-0.28445908,472300000,58900000,10.40973331,2.156829962,4,3.5,12.0429403,109.3200284,40.88820508,1.95610738,2.666515398,551.9665806,-0.305339499,11.89814463,2.355704612,549.2814953,-0.607153343,14.08290801,14.01233971,.,.,.,.,14.05365,18.20497,4.55035,100.1,29.7,.,4.372135687,.,.,.,.,.,.,.,.,.,.,.,.,64.6,58.5067561,9240783,51.11038751,6.373918747,5100603394,0.092596888,0.011547653,0.029809569,0,0,0,0,0,1,0.029809569
2,2010,0.81505855,461770000,98930000,10.59364248,2.307356822,4,3.5,11.86597476,109.5395365,39.75855634,1.864187901,2.552817841,550.0445443,-0.348216049,11.5037013,2.261347569,545.8131059,-0.631441155,13.15935185,13.05205086,.,.,64.83989,.,15.01829,27.75288,5.34512,96.2,29,.,4.345815198,.,.,.,.,.,.,.,10.4,35.2,.,.,.,62.3,58.74668293,9509798,48.55728797,10.40295493,5230812508,0.088278828,0.018912932,0.029111711,0,0,0,0,0,1,0.029111711
2,2011,2.208272896,488440000,190100000,9.261830986,2.71280052,4,3.5,.,111.9793572,41.94318576,2.358014971,3.530698244,553.7433773,0.672460629,5.664492447,.,.,.,.,.,.,.,69.52506,.,.,.,.,92.8,28.4,.,4.56623398,.,.,.,.,.,.,.,9.8,36.2,.,.,.,60.4,58.94490244,9779795,49.94378717,19.43803526,5415496713,0.090193019,0.035102967,0.028391455,0,0,0,0,0,1,0.028391455
2,2012,2.098494264,.,.,.,6.753123517,4,3.5,.,.,.,6.342306157,5.399973877,567.9137757,2.559019014,.,.,.,.,.,.,.,.,70.5206,94.86314,.,.,.,89.5,27.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58.5,.,10050702,.,.,5707932121,.,.,0.027700683,0,0,0,0,0,1,0.027700683
3,1990,2.529653236,129530000,15000000,3.941051985,11.39634612,.,.,24.13663531,94.73650627,104.8473204,6.300018225,6.772822009,3730.676364,3.650289903,42.63047069,14.01879531,3622.203834,10.68435736,42.84401462,41.64781952,.,.,88.54146,85.39984,.,17.67602,5.73963,48,25.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37.8,62.9355122,1383912,93.59699172,10.83883946,5162927788,0.025088478,0.002905328,.,0,0,0,0,0,1,.
3,1991,-0.208261456,111540000,12000000,3.272046683,11.76501608,.,.,24.22858577,93.49935702,99.55838535,5.177710379,7.458708767,3894.675258,4.395956069,39.71081768,12.33226384,3952.933019,9.130606677,44.29015109,44.99639306,89.2583,68.58091,89.04912,87.52096,.,.,.,48.8,24.3,.,.,.,.,.,.,.,.,.,.,.,.,25.60000038,13.80000019,38.1,62.31814634,1424513,78.30044373,8.423931547,5548015535,0.020104486,0.002162936,0.029337848,0,0,0,0,0,1,0.029337848
3,1992,-0.037723339,98130000,7000000,2.612442999,16.1676124,.,.,26.35775443,93.3921284,89.75125459,6.639280701,2.917070335,3897.320439,0.067917901,37.02717224,3.930390105,3994.564715,1.053184963,40.30606566,41.39850707,.,.,89.70805,86.83115,.,18.41432,6.84061,50.8,23.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,61.45292683,1465072,66.97964332,4.777922177,5709855051,0.017186076,0.001225951,0.028472187,0,0,0,0,0,1,0.028472187
3,1993,-6.897608749,99150000,12000000,2.91660822,14.33080334,.,.,27.9966727,92.01661061,86.20820496,13.06470022,1.916107351,3865.840965,-0.807720951,36.7629202,6.081141527,4124.228196,3.245997769,40.95061158,43.84100622,.,.,88.99695,86.20825,.,.,.,53.9,23.1,.,.,.,.,.,.,.,.,.,.,32.9,.,.,.,40.6,60.36656098,1505303,65.86713771,7.97181697,5819262003,0.017038243,0.002062117,0.027460084,0,0,0,0,0,1,0.027460084
3,1994,-0.332324699,67050000,12000000,2.069616107,10.54292099,.,.,28.62365102,92.53581236,88.18060973,9.463804855,3.627915946,3903.499618,0.974138683,33.44673185,-7.750461917,3707.151037,-10.1128536,31.27676472,29.62928123,.,.,93.4007,85.90851,.,.,.,58.1,22.9,.,.,1.28,3.13,49.4,31.23,22.29,11.04,60.96,.,.,.,41.20000076,21.20000076,42.6,59.09370732,1544865,43.40185065,7.76766902,6030379937,0.011118702,0.001989924,0.026281752,0,0,0,0,0,1,0.026281752
3,1995,1.488462888,77110000,13000000,1.888652801,10.51254608,.,.,30.0544448,92.92217596,94.59517165,7.15529484,7.030410261,4076.117439,4.422129831,34.20795779,11.89127378,4046.894243,9.164536404,32.92768022,32.70195501,.,.,89.80866,76.84358,.,.,.,63,22.8,.,4.173741931,.,.,.,.,.,.,.,.,.,.,.,.,44.9,57.67843902,1583453,48.69737214,8.20990582,6454340387,0.011946999,0.002014148,0.024978234,0,0,0,0,0,1,0.024978234
3,1996,1.468355373,70560000,7000000,1.637430277,10.08285807,.,.,26.19377098,83.29868631,90.95557528,16.11219538,5.829800078,4213.856805,3.379180503,40.1448349,1.192324634,4000.318194,-1.150908477,40.74042465,38.6135182,.,.,91.38623,77.19382,.,.,.,68,22.7,15.1,4.155949878,.,.,.,.,.,.,.,.,.,.,37.90000153,21.5,47.1,56.17031707,1620989,43.52898138,4.318351327,6830615528,0.010329962,0.001024798,0.023705156,0,0,0,0,0,1,0.023705156
3,1997,1.994112769,120680000,9000000,2.413000557,8.719931271,.,.,28.18232412,86.84293805,108.6044152,5.281537746,8.026549026,4452.217506,5.656592353,37.20904855,10.46317786,4321.93437,8.039764838,39.4737274,38.33504463,.,.,.,.,.,.,.,73.1,22.7,.,4.419095551,.,.,.,.,.,.,.,.,.,.,.,.,49.3,54.63512195,1657349,72.81507999,5.430358965,7378878232,0.016354789,0.001219698,0.022430751,0,0,0,0,0,1,0.022430751
3,1998,1.98974017,102180000,3750000,2.000841199,6.661398657,.,.,30.06915629,103.2626951,101.8410393,9.663393362,0.721993155,4392.141366,-1.349353228,34.67397747,6.266596669,4498.322261,4.081225592,41.15604186,42.18331164,.,.,91.44035,78.51456,.,.,.,77.5,22.8,.,3.967115754,.,.,.,.,.,.,.,.,.,.,14.30000019,20.79999924,51.1,53.14065854,1692148,60.38478904,2.216118212,7432153228,0.013748371,0.000504564,0.020996785,0,0,0,0,0,1,0.020996785
3,1999,0.668732799,58560000,3630000,1.0865018,7.749296192,.,.,27.41094735,88.53454462,98.9290812,14.23520845,9.667240742,4725.215356,7.583407783,37.09140663,1.840244771,4494.054965,-0.094864175,38.75380255,36.90057034,.,.,89.19321,79.41569,.,.,.,81.7,23,.,3.849292963,.,.,.,.,.,.,.,.,.,.,.,.,53.1,51.7422439,1724924,33.94932183,2.104440543,8150637372,0.007184714,0.000445364,0.019369464,0,0,0,0,0,1,0.019369464
3,2000,0.987785675,27980000,990000,0.579877302,8.601485149,.,.,24.90272901,88.26110955,91.92472969,14.17096689,1.987695854,4735.539274,0.218485671,41.28997084,0.638261122,4444.281508,-1.107540025,41.48020952,38.95650757,.,.,89.1126,80.67681,.,.,.,85.4,23.1,10.7,4.737672847,.,.,.,.,.,.,.,.,.,.,13.60000038,15.80000019,54.6,50.48963415,1755375,15.93961404,0.563982055,8312647254,0.003365955,0.000119096,0.017653531,0,0,0,0,0,1,0.017653531
3,2001,-1.27076427,24050000,-250000,0.494691666,6.55903767,.,.,23.48663222,90.20984909,87.52506557,8.312825089,0.250573867,4672.936467,-1.321978423,39.67828753,4.084165511,4553.232121,2.451478669,41.82229913,40.77758616,.,.,91.5046,82.34309,.,.,.,86.9,23.5,.,5.174039463,.,.,.,.,.,.,.,.,.,.,.,18.60000038,54.5,49.41117073,1783349,13.48586283,-0.140185684,8333476575,0.00288595,-3.00E-05,0.015936196,0,0,0,0,0,1,0.015936196
